language1,language2,ldn
Kabyle,Maltese,0.5194444444444445
Kalmyk,Maltese,0.5361111111111111
Kannada,Maltese,0.5083333333333333
Kapampangan,Maltese,0.5882352941176471
Karachay-Balkar,Maltese,0.4894894894894895
Karakalpak,Maltese,0.5156695156695157
Kashmiri,Maltese,0.45454545454545453
Kashubian,Maltese,0.5155555555555555
Kazakh,Maltese,0.4944444444444444
Khmer,Maltese,0.4326923076923077
Kikuyu,Maltese,0.4888888888888889
Kinyarwanda,Maltese,0.5194444444444444
Kirghiz,Maltese,0.5185185185185185
Kirundi,Maltese,0.5075075075075075
Komi-Permyak,Maltese,0.4845679012345679
Konkani,Maltese,0.5952380952380952
Korean,Maltese,0.4888888888888889
Kuanyama,Maltese,0.49382716049382713
Ladino,Maltese,0.525
Lak,Maltese,0.5156695156695157
Lao,Maltese,0.4944444444444444
Latin,Maltese,0.5555555555555556
Lezgian,Maltese,0.4204545454545454
Limburgish,Maltese,0.5138888888888888
Lingala,Maltese,0.50997150997151
Lithuanian,Maltese,0.5666666666666667
Livvi-Karelian,Maltese,0.5213675213675214
Lombard,Maltese,0.4583333333333333
Luganda,Maltese,0.5194444444444444
Luxembourgish,Maltese,0.5242165242165242
Macedonian,Maltese,0.47777777777777775
Maithili,Maltese,0.5726495726495726
Malayalam,Maltese,0.5194444444444445
Manx,Maltese,0.5194444444444445
Maori,Maltese,0.5315315315315315
Marathi,Maltese,0.5467836257309941
Marshallese,Maltese,0.5147058823529411
Mazandarani,Maltese,0.4327485380116959
Minangkabau,Maltese,0.5698529411764706
Mingrelian,Maltese,0.5356125356125356
Mirandese,Maltese,0.526984126984127
Moksha,Maltese,0.4924924924924925
Muscogee,Maltese,0.48717948717948717
Nahuatl,Maltese,0.5193548387096775
Nauruan,Maltese,0.38480392156862747
Navajo,Maltese,0.5055555555555555
Ndonga,Maltese,0.5030864197530864
Neapolitan,Maltese,0.5111111111111111
Newar,Maltese,0.5413105413105413
Norfolk,Maltese,0.5151515151515151
Nuosu,Maltese,0.4888888888888889
Occitan,Maltese,0.5
Odia,Maltese,0.5095785440613027
Ossetian,Maltese,0.5222222222222223
Pali,Maltese,0.5611111111111111
Pangasinan,Maltese,0.5871212121212122
Papiamentu,Maltese,0.4861111111111111
Piedmontese,Maltese,0.4583333333333333
Polish,Maltese,0.5138888888888888
Ripuarian,Maltese,0.5116959064327485
Romani,Maltese,0.5361111111111111
Romanian,Maltese,0.5166666666666666
Romansh,Maltese,0.5055555555555555
Russian,Maltese,0.475
Sakha,Maltese,0.5042735042735043
Samoan,Maltese,0.4159090909090909
Sango,Maltese,0.4952380952380952
Sanskrit,Maltese,0.6
Santali,Maltese,0.5083333333333333
Scots,Maltese,0.5042735042735043
Serbian,Maltese,0.4888888888888889
Sesotho,Maltese,0.48055555555555557
Shona,Maltese,0.49122807017543857
Sicilian,Maltese,0.49415204678362573
Sindhi,Maltese,0.6190476190476191
Sinhalese,Maltese,0.48275862068965514
Slovak,Maltese,0.49722222222222223
Slovenian,Maltese,0.49166666666666664
Somali,Maltese,0.5194444444444445
Spanish,Maltese,0.5277777777777778
Sranan,Maltese,0.52046783625731
Sundanese,Maltese,0.5614035087719298
Swati,Maltese,0.5025
Swedish,Maltese,0.47777777777777775
Tahitian,Maltese,0.5166666666666666
Tajik,Maltese,0.5138888888888888
Tamil,Maltese,0.525
Tatar,Maltese,0.4944444444444444
Telugu,Maltese,0.5388888888888889
Tetum,Maltese,0.5172413793103449
Thai,Maltese,0.5055555555555555
Tigrinya,Maltese,0.4944444444444444
Tongan,Maltese,0.5277777777777778
Tsonga,Maltese,0.537037037037037
Tswana,Maltese,0.5802469135802469
Tulu,Maltese,0.4134897360703812
Tumbuka,Maltese,0.5216049382716049
Turkish,Maltese,0.4083333333333333
Turkmen,Maltese,0.49572649572649574
Tuvan,Maltese,0.49166666666666664
Udmurt,Maltese,0.46
Ukrainian,Maltese,0.5277777777777778
Urdu,Maltese,0.5071225071225071
Uyghur,Maltese,0.35526315789473684
Venda,Maltese,0.5213675213675214
Vepsian,Maltese,0.5146198830409356
Vietnamese,Maltese,0.47777777777777775
Võro,Maltese,0.5327635327635327
Walloon,Maltese,0.6390977443609023
Waray,Maltese,0.5571428571428572
Welsh,Maltese,0.5194444444444444
Wolof,Maltese,0.5458333333333333
Wu,Maltese,0.5222222222222223
Xhosa,Maltese,0.45454545454545453
Yoruba,Maltese,0.4888888888888889
Zeelandic,Maltese,0.48333333333333334
Zulu,Maltese,0.5277777777777778
Abkhazian,Manx,0.5071225071225071
Acehnese,Manx,0.5285285285285285
Adyghe,Manx,0.4784688995215311
Afar,Manx,0.48717948717948717
Afrikaans,Manx,0.41944444444444445
Akan,Manx,0.5315315315315315
Alemannic,Manx,0.4583333333333333
Amharic,Manx,0.5194444444444445
Anglo-Saxon,Manx,0.44166666666666665
Arabic,Manx,0.5055555555555555
Aragonese,Manx,0.5055555555555555
Armenian,Manx,0.48333333333333334
Aromanian,Manx,0.3941441441441441
Assamese,Manx,0.44144144144144143
Asturian,Manx,0.49857549857549854
Atikamekw,Manx,0.5735735735735735
Avar,Manx,0.465
Bambara,Manx,0.4583333333333333
Banjar,Manx,0.5065359477124183
Bashkir,Manx,0.4388888888888889
Basque,Manx,0.5
Bavarian,Manx,0.43478260869565216
Belarusian,Manx,0.48333333333333334
Bengali,Manx,0.475
Bhojpuri,Manx,0.47311827956989244
Bislama,Manx,0.4012345679012346
Bosnian,Manx,0.4527777777777778
Breton,Manx,0.44166666666666665
Buginese,Manx,0.47293447293447294
Bulgarian,Manx,0.47777777777777775
Burmese,Manx,0.3729166666666667
Buryat,Manx,0.47685185185185186
Cantonese,Manx,0.3014705882352941
Catalan,Manx,0.4444444444444444
Cebuano,Manx,0.5065359477124183
Chamorro,Manx,0.4395833333333333
Chavacano,Manx,0.5333333333333333
Chechen,Manx,0.4638888888888889
Cherokee,Manx,0.45576923076923076
Cheyenne,Manx,0.4700854700854701
Chichewa,Manx,0.4924924924924925
Chinese,Manx,0.4888888888888889
Choctaw,Manx,0.48717948717948717
Chuvash,Manx,0.4722222222222222
Cornish,Manx,0.425
Corsican,Manx,0.46578947368421053
Croatian,Manx,0.4722222222222222
Czech,Manx,0.46944444444444444
Danish,Manx,0.4638888888888889
Divehi,Manx,0.5023041474654377
Dutch,Manx,0.44166666666666665
Dzongkha,Manx,0.4548611111111111
Emilian-Romagnol,Manx,0.4472222222222222
English,Manx,0.4361111111111111
Erzya,Manx,0.5055555555555555
Esperanto,Manx,0.4527777777777778
Estonian,Manx,0.4583333333333333
Ewe,Manx,0.45185185185185184
Faroese,Manx,0.5388888888888889
Fijian,Manx,0.2654761904761905
Finnish,Manx,0.48055555555555557
Franco-Provençal,Manx,0.468013468013468
French,Manx,0.45
Friulian,Manx,0.4527777777777778
Gagauz,Manx,0.48484848484848486
Galician,Manx,0.4843304843304843
Georgian,Manx,0.45208333333333334
German,Manx,0.4611111111111111
Gilaki,Manx,0.409375
Gorontalo,Manx,0.5620915032679739
Gothic,Manx,0.5061728395061729
Greek,Manx,0.5222222222222223
Greenlandic,Manx,0.4673076923076923
Gujarati,Manx,0.5111111111111111
Hakka,Manx,0.4358974358974359
Hausa,Manx,0.41818181818181815
Hawaiian,Manx,0.4583333333333333
Hebrew,Manx,0.5027777777777778
Herero,Manx,0.45555555555555555
Hindi,Manx,0.4472934472934473
Hungarian,Manx,0.40454545454545454
Icelandic,Manx,0.4975
Igbo,Manx,0.3357142857142857
Indonesian,Manx,0.49722222222222223
Ingush,Manx,0.48717948717948717
Irish,Manx,0.38055555555555554
Japanese,Manx,0.4944444444444444
Javanese,Manx,0.5029239766081871
Kabardian,Manx,0.43062200956937796
Kabiye,Manx,0.42592592592592593
Kabyle,Manx,0.5111111111111111
Kalmyk,Manx,0.5055555555555555
Kannada,Manx,0.5111111111111111
Kapampangan,Manx,0.48366013071895425
Karachay-Balkar,Manx,0.4144144144144144
Karakalpak,Manx,0.45014245014245013
Kashmiri,Manx,0.4022727272727273
Kashubian,Manx,0.4888888888888889
Kazakh,Manx,0.4222222222222222
Khmer,Manx,0.425
Kikuyu,Manx,0.45555555555555555
Kinyarwanda,Manx,0.4944444444444444
Kirghiz,Manx,0.43304843304843305
Kirundi,Manx,0.45945945945945943
Komi-Permyak,Manx,0.4351851851851852
Konkani,Manx,0.42592592592592593
Korean,Manx,0.44166666666666665
Kuanyama,Manx,0.4722222222222222
Ladino,Manx,0.5416666666666666
Lak,Manx,0.5042735042735043
Lao,Manx,0.45555555555555555
Latin,Manx,0.5027777777777778
Lezgian,Manx,0.39999999999999997
Limburgish,Manx,0.4472222222222222
Lingala,Manx,0.46438746438746437
Lithuanian,Manx,0.5277777777777778
Livvi-Karelian,Manx,0.47863247863247865
Lombard,Manx,0.4472222222222222
Luganda,Manx,0.475
Luxembourgish,Manx,0.4358974358974359
Macedonian,Manx,0.4722222222222222
Maithili,Manx,0.5625
Malayalam,Manx,0.5055555555555555
Maltese,Manx,0.5194444444444445
Maori,Manx,0.4984984984984985
Marathi,Manx,0.5029239766081871
Marshallese,Manx,0.42810457516339867
Mazandarani,Manx,0.42105263157894735
Minangkabau,Manx,0.49346405228758167
Mingrelian,Manx,0.5242165242165242
Mirandese,Manx,0.5047619047619047
Moksha,Manx,0.4966216216216216
Muscogee,Manx,0.4948717948717949
Nahuatl,Manx,0.5161290322580645
Nauruan,Manx,0.3602941176470588
Navajo,Manx,0.45555555555555555
Ndonga,Manx,0.4845679012345679
Neapolitan,Manx,0.5
Newar,Manx,0.5071225071225071
Norfolk,Manx,0.4431818181818182
Nuosu,Manx,0.4444444444444444
Occitan,Manx,0.47777777777777775
Odia,Manx,0.6108374384236454
Ossetian,Manx,0.46944444444444444
Pali,Manx,0.5388888888888889
Pangasinan,Manx,0.48484848484848486
Papiamentu,Manx,0.4611111111111111
Piedmontese,Manx,0.43333333333333335
Polish,Manx,0.49166666666666664
Ripuarian,Manx,0.43567251461988304
Romani,Manx,0.4861111111111111
Romanian,Manx,0.4888888888888889
Romansh,Manx,0.4722222222222222
Russian,Manx,0.45454545454545453
Sakha,Manx,0.4444444444444444
Samoan,Manx,0.37727272727272726
Sango,Manx,0.4476190476190476
Sanskrit,Manx,0.5888888888888889
Santali,Manx,0.4888888888888889
Scots,Manx,0.42735042735042733
Serbian,Manx,0.4611111111111111
Sesotho,Manx,0.4472222222222222
Shona,Manx,0.4853801169590643
Sicilian,Manx,0.5175438596491228
Sindhi,Manx,0.42592592592592593
Sinhalese,Manx,0.48275862068965514
Slovak,Manx,0.4444444444444444
Slovenian,Manx,0.45555555555555555
Somali,Manx,0.46388888888888885
Spanish,Manx,0.5222222222222223
Sranan,Manx,0.45614035087719296
Sundanese,Manx,0.5321637426900585
Swati,Manx,0.495
Swedish,Manx,0.4444444444444444
Tahitian,Manx,0.5027777777777778
Tajik,Manx,0.475
Tamil,Manx,0.5083333333333333
Tatar,Manx,0.425
Telugu,Manx,0.5583333333333333
Tetum,Manx,0.4904214559386973
Thai,Manx,0.4666666666666667
Tigrinya,Manx,0.5444444444444444
Tongan,Manx,0.48055555555555557
Tsonga,Manx,0.5123456790123456
Tswana,Manx,0.5493827160493827
Tulu,Manx,0.4252199413489736
Tumbuka,Manx,0.5246913580246914
Turkish,Manx,0.37916666666666665
Turkmen,Manx,0.4131054131054131
Tuvan,Manx,0.43333333333333335
Udmurt,Manx,0.415
Ukrainian,Manx,0.48333333333333334
Urdu,Manx,0.47293447293447294
Uyghur,Manx,0.325187969924812
Venda,Manx,0.5128205128205128
Vepsian,Manx,0.4853801169590643
Vietnamese,Manx,0.4222222222222222
Võro,Manx,0.4615384615384615
Walloon,Manx,0.43859649122807015
Waray,Manx,0.47619047619047616
Welsh,Manx,0.4361111111111111
Wolof,Manx,0.45555555555555555
Wu,Manx,0.48055555555555557
Xhosa,Manx,0.4477272727272727
Yoruba,Manx,0.46388888888888885
Zeelandic,Manx,0.425
Zulu,Manx,0.49166666666666664
Abkhazian,Maori,0.5590277777777778
Acehnese,Maori,0.46984126984126984
Adyghe,Maori,0.5012987012987012
Afar,Maori,0.5202702702702703
Afrikaans,Maori,0.5574324324324325
Akan,Maori,0.5857142857142857
Alemannic,Maori,0.5641891891891891
Amharic,Maori,0.5255555555555556
Anglo-Saxon,Maori,0.5608108108108109
Arabic,Maori,0.5202702702702703
Aragonese,Maori,0.6047297297297297
Armenian,Maori,0.5015015015015015
Aromanian,Maori,0.39705882352941174
Assamese,Maori,0.5321428571428571
Asturian,Maori,0.5902777777777778
Atikamekw,Maori,0.5424836601307189
Avar,Maori,0.4783783783783784
Bambara,Maori,0.45362318840579713
Banjar,Maori,0.3888888888888889
Bashkir,Maori,0.5540540540540541
Basque,Maori,0.4822222222222222
Bavarian,Maori,0.5297619047619048
Belarusian,Maori,0.4774774774774775
Bengali,Maori,0.5067567567567568
Bhojpuri,Maori,0.5333333333333333
Bislama,Maori,0.5178571428571429
Bosnian,Maori,0.5506756756756757
Breton,Maori,0.581081081081081
Buginese,Maori,0.38580246913580246
Bulgarian,Maori,0.5105105105105106
Burmese,Maori,0.36936936936936937
Buryat,Maori,0.5795454545454546
Cantonese,Maori,0.5188888888888888
Catalan,Maori,0.5472972972972973
Cebuano,Maori,0.41830065359477125
Chamorro,Maori,0.4166666666666667
Chavacano,Maori,0.5285285285285285
Chechen,Maori,0.5641891891891891
Cherokee,Maori,0.45322245322245325
Cheyenne,Maori,0.4652777777777778
Chichewa,Maori,0.5477941176470589
Chinese,Maori,0.49
Choctaw,Maori,0.44932079414838033
Chuvash,Maori,0.5585585585585585
Cornish,Maori,0.5844594594594594
Corsican,Maori,0.45
Croatian,Maori,0.5540540540540541
Czech,Maori,0.5608108108108109
Danish,Maori,0.5777027027027027
Divehi,Maori,0.5129310344827587
Dutch,Maori,0.5675675675675675
Dzongkha,Maori,0.5564516129032258
Emilian-Romagnol,Maori,0.5405405405405406
English,Maori,0.45
Erzya,Maori,0.5345345345345345
Esperanto,Maori,0.5506756756756757
Estonian,Maori,0.5641891891891891
Ewe,Maori,0.5344827586206896
Faroese,Maori,0.6047297297297297
Fijian,Maori,0.3512820512820513
Finnish,Maori,0.47444444444444445
Franco-Provençal,Maori,0.5483870967741935
French,Maori,0.4633333333333333
Friulian,Maori,0.5371621621621622
Gagauz,Maori,0.5833333333333334
Galician,Maori,0.5798611111111112
Georgian,Maori,0.47522522522522526
German,Maori,0.5675675675675675
Gilaki,Maori,0.47096774193548385
Gorontalo,Maori,0.5065359477124183
Gothic,Maori,0.5871212121212122
Greek,Maori,0.5285285285285285
Greenlandic,Maori,0.45322245322245325
Gujarati,Maori,0.5878378378378378
Hakka,Maori,0.44324324324324327
Hausa,Maori,0.4290091930541369
Hawaiian,Maori,0.2888888888888889
Hebrew,Maori,0.5608108108108109
Herero,Maori,0.5506756756756757
Hindi,Maori,0.435632183908046
Hungarian,Maori,0.4677777777777778
Icelandic,Maori,0.49729729729729727
Igbo,Maori,0.3359073359073359
Indonesian,Maori,0.44333333333333336
Ingush,Maori,0.5185185185185185
Irish,Maori,0.5285285285285285
Japanese,Maori,0.45280898876404496
Javanese,Maori,0.5138888888888888
Kabardian,Maori,0.4753246753246753
Kabiye,Maori,0.5458333333333333
Kabyle,Maori,0.6114864864864865
Kalmyk,Maori,0.6047297297297297
Kannada,Maori,0.46
Kapampangan,Maori,0.551829268292683
Karachay-Balkar,Maori,0.5416666666666666
Karakalpak,Maori,0.5902777777777778
Kashmiri,Maori,0.4152334152334152
Kashubian,Maori,0.5815217391304348
Kazakh,Maori,0.5540540540540541
Khmer,Maori,0.4136752136752137
Kikuyu,Maori,0.5304054054054054
Kinyarwanda,Maori,0.5405405405405406
Kirghiz,Maori,0.5590277777777778
Kirundi,Maori,0.5257352941176471
Komi-Permyak,Maori,0.5514705882352942
Konkani,Maori,0.5595238095238095
Korean,Maori,0.3491789109766638
Kuanyama,Maori,0.5974025974025974
Ladino,Maori,0.6081081081081081
Lak,Maori,0.5833333333333334
Lao,Maori,0.5202702702702703
Latin,Maori,0.5315315315315315
Lezgian,Maori,0.4201474201474201
Limburgish,Maori,0.5608108108108109
Lingala,Maori,0.5
Lithuanian,Maori,0.5077777777777778
Livvi-Karelian,Maori,0.5763888888888888
Lombard,Maori,0.5236486486486487
Luganda,Maori,0.5878378378378378
Luxembourgish,Maori,0.6041666666666666
Macedonian,Maori,0.5371621621621622
Maithili,Maori,0.605
Malayalam,Maori,0.4624624624624625
Maltese,Maori,0.5315315315315315
Manx,Maori,0.4984984984984985
Marathi,Maori,0.5571428571428572
Marshallese,Maori,0.47794117647058826
Mazandarani,Maori,0.5460526315789473
Minangkabau,Maori,0.45955882352941174
Mingrelian,Maori,0.6180555555555556
Mirandese,Maori,0.5984848484848485
Moksha,Maori,0.5404411764705882
Muscogee,Maori,0.4942528735632184
Nahuatl,Maori,0.5103448275862069
Nauruan,Maori,0.3676470588235294
Navajo,Maori,0.49775280898876406
Ndonga,Maori,0.6190476190476191
Neapolitan,Maori,0.5255255255255256
Newar,Maori,0.5574324324324325
Norfolk,Maori,0.5892857142857143
Nuosu,Maori,0.5641891891891891
Occitan,Maori,0.48648648648648646
Odia,Maori,0.5401785714285714
Ossetian,Maori,0.5405405405405406
Pali,Maori,0.5105105105105106
Pangasinan,Maori,0.5075757575757576
Papiamentu,Maori,0.5608108108108109
Piedmontese,Maori,0.5371621621621622
Polish,Maori,0.581081081081081
Ripuarian,Maori,0.5642857142857143
Romani,Maori,0.5574324324324325
Romanian,Maori,0.5608108108108109
Romansh,Maori,0.5675675675675675
Russian,Maori,0.3968253968253968
Sakha,Maori,0.5347222222222222
Samoan,Maori,0.3181818181818182
Sango,Maori,0.5514705882352942
Sanskrit,Maori,0.5855855855855856
Santali,Maori,0.4954954954954955
Scots,Maori,0.5590277777777778
Serbian,Maori,0.46444444444444444
Sesotho,Maori,0.5405405405405406
Shona,Maori,0.55
Sicilian,Maori,0.5642857142857143
Sindhi,Maori,0.6309523809523809
Sinhalese,Maori,0.6020408163265306
Slovak,Maori,0.5371621621621622
Slovenian,Maori,0.47447447447447444
Somali,Maori,0.5799418604651163
Spanish,Maori,0.42727272727272725
Sranan,Maori,0.46984126984126984
Sundanese,Maori,0.5617816091954023
Swati,Maori,0.5135135135135135
Swedish,Maori,0.5608108108108109
Tahitian,Maori,0.30117647058823527
Tajik,Maori,0.5540540540540541
Tamil,Maori,0.45
Tatar,Maori,0.5574324324324325
Telugu,Maori,0.4525252525252525
Tetum,Maori,0.41810344827586204
Thai,Maori,0.48348348348348347
Tigrinya,Maori,0.5285285285285285
Tongan,Maori,0.226890756302521
Tsonga,Maori,0.6580086580086579
Tswana,Maori,0.531986531986532
Tulu,Maori,0.525
Tumbuka,Maori,0.5643939393939394
Turkish,Maori,0.4203703703703704
Turkmen,Maori,0.5555555555555556
Tuvan,Maori,0.5472972972972973
Udmurt,Maori,0.47027027027027024
Ukrainian,Maori,0.5675675675675675
Urdu,Maori,0.5590277777777778
Uyghur,Maori,0.34489795918367344
Venda,Maori,0.5777027027027027
Vepsian,Maori,0.5964285714285714
Vietnamese,Maori,0.4417721518987342
Võro,Maori,0.5590277777777778
Walloon,Maori,0.6349206349206349
Waray,Maori,0.45714285714285713
Welsh,Maori,0.5743243243243243
Wolof,Maori,0.5646551724137931
Wu,Maori,0.581081081081081
Xhosa,Maori,0.45945945945945943
Yoruba,Maori,0.5202702702702703
Zeelandic,Maori,0.5743243243243243
Zulu,Maori,0.35139573070607555
Abkhazian,Marathi,0.6013513513513513
Acehnese,Marathi,0.5492063492063491
Adyghe,Marathi,0.4898989898989899
Afar,Marathi,0.581081081081081
Afrikaans,Marathi,0.5197368421052632
Akan,Marathi,0.6319444444444444
Alemannic,Marathi,0.5723684210526315
Amharic,Marathi,0.5888157894736842
Anglo-Saxon,Marathi,0.555921052631579
Arabic,Marathi,0.5526315789473685
Aragonese,Marathi,0.6052631578947368
Armenian,Marathi,0.5350877192982456
Aromanian,Marathi,0.4952380952380952
Assamese,Marathi,0.4166666666666667
Asturian,Marathi,0.5789473684210527
Atikamekw,Marathi,0.5619047619047619
Avar,Marathi,0.49736842105263157
Bambara,Marathi,0.5666666666666667
Banjar,Marathi,0.5
Bashkir,Marathi,0.569078947368421
Basque,Marathi,0.618421052631579
Bavarian,Marathi,0.532608695652174
Belarusian,Marathi,0.5
Bengali,Marathi,0.3782894736842105
Bhojpuri,Marathi,0.3870967741935484
Bislama,Marathi,0.5107142857142857
Bosnian,Marathi,0.555921052631579
Breton,Marathi,0.5723684210526315
Buginese,Marathi,0.4954954954954955
Bulgarian,Marathi,0.5263157894736842
Burmese,Marathi,0.4144736842105263
Buryat,Marathi,0.5572916666666666
Cantonese,Marathi,0.33126934984520123
Catalan,Marathi,0.5625
Cebuano,Marathi,0.4965277777777778
Chamorro,Marathi,0.43859649122807015
Chavacano,Marathi,0.5584795321637427
Chechen,Marathi,0.5493421052631579
Cherokee,Marathi,0.4676113360323887
Cheyenne,Marathi,0.4864864864864865
Chichewa,Marathi,0.5642857142857143
Chinese,Marathi,0.6052631578947368
Choctaw,Marathi,0.5243243243243243
Chuvash,Marathi,0.5584795321637427
Cornish,Marathi,0.569078947368421
Corsican,Marathi,0.4527777777777778
Croatian,Marathi,0.5822368421052632
Czech,Marathi,0.5953947368421053
Danish,Marathi,0.5296052631578947
Divehi,Marathi,0.47619047619047616
Dutch,Marathi,0.5
Dzongkha,Marathi,0.5564516129032258
Emilian-Romagnol,Marathi,0.5592105263157895
English,Marathi,0.5296052631578947
Erzya,Marathi,0.5350877192982456
Esperanto,Marathi,0.5427631578947368
Estonian,Marathi,0.5756578947368421
Ewe,Marathi,0.5375
Faroese,Marathi,0.5921052631578947
Fijian,Marathi,0.2719298245614035
Finnish,Marathi,0.569078947368421
Franco-Provençal,Marathi,0.5340909090909091
French,Marathi,0.5296052631578947
Friulian,Marathi,0.5361842105263158
Gagauz,Marathi,0.6309523809523809
Galician,Marathi,0.5540540540540541
Georgian,Marathi,0.4824561403508772
German,Marathi,0.5789473684210527
Gilaki,Marathi,0.43548387096774194
Gorontalo,Marathi,0.5625
